review_score,review_comment_message,product_category_name
5,"Produto veio bem embalado, funcionando direitinho. ",construcao_ferramentas_construcao
5,"Parabéns, saiu tudo como eu imaginei, o produto é ótimo e a entrega foi antes do combinado, parabéns outra vez. Boas festas a todos.",relogios_presentes
5,tudo correto. sem reclamações.,cama_mesa_banho
4,Bom produto.,ferramentas_jardim
4,"Produto entregue no prazo, entretanto tive que pegar nos Correios, pois disseram que nao foram atendidos, porem nao deixaram aviso. Fiquei sabendo por email do stark.
Quanto ao produto é bem lega",tablets_impressao_imagem
1,Quantidade minima,perfumaria
5,entrega rápida,beleza_saude
2,"Oi, recebi só um produto...o que tem as flores vermelhas...o outro não veio",moveis_decoracao
4,nada a declarar,informatica_acessorios
2,"Péssimo , porém ainda não recebi meu produto...",perfumaria
4,Bonito o produto ,moveis_decoracao
4,produto entregue dentro do prazo,esporte_lazer
5,"NO entanto, ainda falta o outro produto do mesmo pedido!",fashion_bolsas_e_acessorios
5,"Varã grande, recomendo",utilidades_domesticas
5,ótimo....,eletronicos
5,Nota 10,relogios_presentes
4,"Tirando a cor errada o resto estava perfeito
O que não foi bom é que vou ter que devolver o produto por não ser a cor que foi solicitada, todo o transtorno de devolver e esperar retornar.",perfumaria
5,"um bom exemplo de loja
todas deveriam ser assim nota10",livros_interesse_geral
5,"o meu pedido chegou bem antes do prazo, obrigado",beleza_saude
4,"O produto veio correto, estampas e acabamento perfeitos...
Acho que o forro deixa um pouco a desejar, mas pelo preço acho que recebi um produto justo.",cool_stuff
5,"Recomendo para todos, não tive problema nenhum, mercadoria e prazo ótimos.",relogios_presentes
1,"Logisca competente porém nada adianta se o produto não está completo.
Não posso utilizar o produto incompleto ",utilidades_domesticas
4,Excelente servico,beleza_saude
5,"Entregou antes do prazo 
Excelente ",esporte_lazer
5,Eu recomendo essa loja.?,informatica_acessorios
5,O produto chegou bem antes do esperado e conforme as características descritas,esporte_lazer
5,Entrega antes do prazo - Otimo,esporte_lazer
5,Gostei da pontualidade ,relogios_presentes
5,Produto adaquirido chegou muito antes do prazo.,relogios_presentes
1,"Recebemos o produto faltando peças.
MANDAMOS E-MAIL FAZENDO CONTATO E NÃO OBTIVEMOS RETORNO. ",moveis_escritorio
3,"Na descrição do produto conta que o mesmo vem com esses (Tipos De Plug: 3.5 Mm + Usb), mas não veio com plug USB. ",consoles_games
1,"Ja reclamei varias vezes do atraso, não tive retorno e ainda não recebi a mercadoria.",relogios_presentes
4,"Produto conforme a imagem ilustrativa, super lindo.",ferramentas_jardim
5,"Produto conforme meu pedido, de ótima qualidade. ",cama_mesa_banho
5,"Bom,entregou no prazo",cama_mesa_banho
5,excelente produto!,utilidades_domesticas
3,boa,beleza_saude
1,como vou avaliar a loja se eu nem recebi o produto ? ???????????????????????????????????????????????????,utilidades_domesticas
5,"Entrega antes do prazo, produto de acordo com a imagem no site!",moveis_decoracao
5,"Fiquei feliz pelo produto, e gostei muito da velocidade. ",cool_stuff
1,"Comprei o jogo superking e veio o jogo padrão normal (pequeno)!
Sequer tomaram o cuidado de ver o que despacharam!
É o pior: a NF vei com a descrição do lençol Super King (falsidade ao Fisco).",cama_mesa_banho
5,"Muito bom o produto, e me entregaram antes do prazo ",automotivo
3,Não recebi o produto,moveis_decoracao
5,"Tudo correto, produto correto, prazo ok",moveis_escritorio
3,"Produto recebido é o correto, mas teve significativo atraso na entrega.",telefonia
5,O pedido veio em tempo recorde!,informatica_acessorios
5,"Site maravilhoso, recomendo tratamento digno de VIP. Parabéns.",cama_mesa_banho
5,otimo.,cama_mesa_banho
1,"Estou escrevendo e-mails ao stark e à loja responsável mas ngm me responde. 
Os relógios da Casio comercializados não são originais. Não vem na caixa e nem com manual. E cobram preço de original ",relogios_presentes
5,Amei minha cadeira! ,moveis_escritorio
2,Não gostei do produto não recomendo a loja. ,casa_conforto
5,Entrega dentro do prazo.,pcs
5,"Super indico ,entrega antes do prazo ,produto de oti.a qualidade!!amei ??.",moveis_decoracao
4,Achei muito caro o custo do frete.,perfumaria
4,Produto veio da forma que estava especificado.,cama_mesa_banho
5,Ótimo! Entrega e mercadoria perfeita ,bebes
5,"Produto ótimo, chegou bem antes do prazo, com data de validade de 4 anos, e o valor foi bem mais em conta do que em lojas físicas.",beleza_saude
5,"Entregaram antes do prazo, o produto veio bem embalado e era conforme a descrição do site. 
Muito bonito e funciona bem. ",moveis_decoracao
5,"O pedido chegou antes do previsto, tudo entregue corretamente.",bebes
3,Vendedores muito atenciosos.,beleza_saude
1,"Depois de 3 confirmações que a compra havia sido cancelada, recebi o item e agora pela quinta vez falando com central ao cliente pediram para eu aguardar 2 dias um parecer da loja ",cama_mesa_banho
5,"Recomendo!

p.s. Aos que tiverem problemas técnicos (placa sem dar vídeo ou boot), como eu, basta atualizar a BIOS da placa-mãe.",informatica_acessorios
5,Excelente qualidade...,cama_mesa_banho
5,"Pena que o produto demorou para ser entregue, mesmo dentro do prazo. Mas ele é lindo, e recebi o produto na cor que solicitei. Já vêm com pilha, e muito bem embalado.",papelaria
5,Otimo,moveis_decoracao
1,Entregou o produto errado.,eletrodomesticos
1,Comprei 3 unidades do produto vieram 2 unidades que não corresponde com o que comprei. Devido a minha opinião é negativa com relação a esse vendedor pois não não cumpriu com o prometido na venda.,eletrodomesticos
1,"Embora tenha entregue dentro do prazo, não enviou o produto que comprei.",eletrodomesticos
5,Produto enorme e confortavel.,cama_mesa_banho
1,Produto naonentregue ,esporte_lazer
1,"Ja mandei o cancelamento e pedido de devolução, pois paguei pelo Kraken 7.1 V2 e recebi o Kraken 7.1 Chroma em média 200 reais mais barato",cool_stuff
4,"Obrigada amei 
Chego antes d prazo 
",moveis_decoracao
5,Lindo o tapete. Adorei!!!,cama_mesa_banho
5,Comprei este produto adorei os benefícios que contém nele. A entrega foi satisfatória!!!,malas_acessorios
1,"espero que chegue o produto
que voces tenham mais pontualidade",automotivo
5,Produto chegou no prazo certo e tudo conforme combinado. Satisfeito com a compra.,cama_mesa_banho
5,Produto ótimo com entrega realizada muito antes do previsto. Parabéns.,beleza_saude
5,Excelente loja,relogios_presentes
2,Não recebi o produto ainda.,automotivo
5,Ótimo produto. Porém veio na ponta um pedacinho quebrado. Acredito que tenha cida na entrega. ,ferramentas_jardim
5,adoro comprar nas americas ,eletrodomesticos
3,"O quadro que comprei junto com o relógio não chegou.
O relógio foi entregue sem o quadro.
No aguardo,
",moveis_decoracao
5,mesinha linda e perfeita,brinquedos
1,Suporte não comporta o peso que diz na descrição. ,eletronicos
3,"Fiquei mt satiafeita, mas pensei q era um produto e veio outro. Pq pela foto parecia q era uma colcha e veio no material de lençol. Mas td bem. Nao tem problema. Sempre comprei neste site e confio.",cama_mesa_banho
5,"Entrega no prazo, preço justo! Recomendo. ",esporte_lazer
4,"ENTREGA RAPIDA, OTIMO FORNECEDOR.",casa_construcao
1,"O Varão vem em 4 partes, mas quando se encaixam ficam com folga, ai quanto pendura a cortina ele fica torto com uma ""barriga"" entre um Gancho de fixação e outro!! ",moveis_decoracao
1,Frustado com esta compra fiz compra pensando q a máquina era whals e chegou uma qirui d péssima qualidade chegou já sem funcionar motor sem potência n corta nada n indico está máquina pra ninguém ,beleza_saude
5,estamos juntos e misturados.,utilidades_domesticas
3,Não é um ótimo produto mais gostei. ,cama_mesa_banho
5,Na foto não tem elástico na borda e veio com elástico. Ja comprei ele pelo fato de não ter elástico. Prefiro sem. E não tem nenhuma abertura lateral.,cama_mesa_banho
5,Mercadoria de boa qualidade.Entregue dentro do prazo!Gostei muito! Recomendo!,cama_mesa_banho
5,Recomendo chegou antes do prazo ,bebidas
1,"A foto mostrada na oferta não condiz com o produto, qualidade muito ruim e aparencia muito estranha do produto",cama_mesa_banho
5,Entrega rápida e produto de ótima qualidade!,bebes
1,"Pedido chegou incompleto!
Aguardando o restante.
Agradeço 

 ",cama_mesa_banho
3,"Muito obrigada pelo atendimento
Deu tudo certo",beleza_saude
5,"Satisfeita com produto, com qualidade, prazo de entrega. ",cama_mesa_banho
5,Produto entregue antes do prazo!! Com qualidade ... e td perfeito!!,ferramentas_jardim
5,"O livro chegou bem antes do prazo estipulado, veio bem embalado e o conteúdo é excelente. Fiquei muito satisfeita!",livros_interesse_geral
4,bom,esporte_lazer
5,"Produto entregue antes da data prevista , recomendo a todos. ",relogios_presentes
1,Ate agora comprei o transformador de voltagem 9000 btu nao recebi liguei pra americana a atendente me falou q ia liga pra transportadora e mr retorno em dois dias ja se passaram o prazo .,ferramentas_jardim
1,Faltou 1 unidade de luminária.,moveis_decoracao
1,Estou esperando a agora. O q acham?,brinquedos
5,Nota 10 ,esporte_lazer
5,Entrega no prazo e produto conforme anúncio. ,fashion_bolsas_e_acessorios
3,"apesar de ter sido entregue no prazo informado, acho que levou muito tempo.
Os demais sites informam um tempo muito inferior e entregam em menos tempo ainda!",automotivo
3,"O stark sempre foi muito confiável, porém desta vez recebi o produto sem nenhuma especificação. Não sabemos para até quantos watt's pode ser usado. Propaganda duvidosa.",moveis_decoracao
1,"O produto veio com uma qualidade bem inferior em relação aos brinquedos que compro na loja,não gostei da qualidade do brinquedo e não recomendaria a compra na loja virtual só na fisica",brinquedos
5,produto bom e chegou no prazo,cama_mesa_banho
4,Gostei.....é bem o que esperava....,moveis_decoracao
5,Produto bom facil de colocar.,automotivo
4,Tô gostando,telefonia
5,Recebido antes da data e produto top!!!,beleza_saude
3,tive que buscar nos correios,cama_mesa_banho
5,OK,brinquedos
5,"Entrega com boa antecedência! Muito bom!
Recomendarei para todos!",automotivo
2,O produto não e dos melhores. No primeiro dia de uso ja esta com sinais de ferrugem! ,utilidades_domesticas
4,"muito bem embalado, mas demorou muito a chegar.",consoles_games
1,Eu comprei dia 5 de agosto e estávamos previsto a entrega dia 25 mas até agora não chegou. ,esporte_lazer
5,"Sou cliente baratheon, adorooooooo, e realmente recomendo",cama_mesa_banho
5,Tudo OK. Produto entregue no prazo correto. ,esporte_lazer
1,Não recebi o produto é o atendimento da Shoptaime é ruim.,cama_mesa_banho
5,Maravilha ,moveis_decoracao
3,Frete caro,cama_mesa_banho
5,"Obrigado pela preocupacao com o clinte fiquei muito sastifeita 

 com o produto o produto veio do gente q pedir no site. ",cama_mesa_banho
1,Não recebi o produto nem satisfação da empresa quanto ao ocorrido. ,cama_mesa_banho
1,"O PRODUTO É DE PESSIMA QUALIDADE, 100% POLIESTER, TEXTURA HORRÍVEL, NÃO RECOMENDO.",cama_mesa_banho
5,Sim muito bom,esporte_lazer
1,"Comprei a cadeira com a previsão de entrega de 2 semanas, já fazem mas de 30 dias e nada da cadeira. Comprei a mesma cadeira em outro site para uma amiga, ela recebeu com 20 dias e eu a minha nada",moveis_escritorio
5,"gostei do formato e da qualidade, espero que dure também, aparentemente material muito bom, recomendo",esporte_lazer
5,Produto de ótima qualidade e entrega super rápido.,telefonia
5,Gostei de ter feito essas compras por esse site. Obrigada!,relogios_presentes
2,"Veio na cor errada. Enviaram o lustre laranja, em vez de amarelo.",moveis_decoracao
5,Loja confiável !!!,instrumentos_musicais
5,Recomendo a loja.,moveis_decoracao
5,"Excelente qualidade 
",consoles_games
5,"Produto entregue em menos de uma semana, obrigado.",eletronicos
5,Ótimo produto .,relogios_presentes
4,"Muito rápido e ágil a entrega, muito bom! ",informatica_acessorios
3,"Produto com avaria, funcionou por um minuto e depois na liga mais.",ferramentas_jardim
5,Ótimo produto! Recomendo!!!!,utilidades_domesticas
5,Esta loja é muito boa nota 1000,cama_mesa_banho
5,produto entregue antes do tempo.o produto estava dentro do que eu esperava.,consoles_games
3,"Não fosse por causa dos Correios teria recebido no prazo. Mas esta empresa é incapaz de realizar um serviço decente.
Moro em apartamento e os Correios não interfonam no apartamento, apenas na portari",brinquedos
5,"A UNICA RECLAMAÇÃO COM baratheon É DE QUE CADA PRODUTO É COBRADO FRETE INDIVIDUAL, COMPREI 4 PRODUTO NA MESMA COMPRA, PAGUEI 4 FRETE, ISSO NÃO É BOM.",utilidades_domesticas
4,Cortina lindaaa !!! Tudo ok e no prazo certinho !!!,moveis_decoracao
1,"Deveria entregar na minha residência como no combinado na hora da compra,
Mais infelizmente eles enganam o povo e temos que perder uma hora de trabalho para ir retirar mercadoria na Ag dos correios..",agro_industria_e_comercio
1,"Comprei 2 capas e 2 películas, mas recebi apenas 1 capa e 1 película.
Entrei em contato com o atendimento do stark e estou aguardando uma solução.",telefonia
5,adorei muito ,beleza_saude
1,Veio com defeito com cola embaixo. ,brinquedos
5,"Entrega no prazo, tudo OK !!",fashion_bolsas_e_acessorios
5,Adorei e super recomendo,perfumaria
5,TUDO PERFEITO!!!,relogios_presentes
4,Produto bom e com ótimo custo.,papelaria
5,Entrega antes do prazo previsto 👍,cama_mesa_banho
4,O único problema é que não estava especificado o comprimento dela. A cortina é muito bonita goste só um pouco curta,cama_mesa_banho
5,Produto conforme descrito. Gostei muito do produto. ,cama_mesa_banho
3,Compared lenses de grass differentes.. Ai me cobraram 2 taxas de entrega' e me entregaram em 2 caixas diferentes... Burrice do sistema q saiu cara... Mas foi entregue corretamente.,beleza_saude
1,meu produto não foi entregue ainda ..,consoles_games
3,"Sempre gosto de comprar no baratheon
Rápido e o produto é entregue certo
Parabéns ",beleza_saude
2,Achei o produto com acabamento ruim,cama_mesa_banho
5,Ótimo ,relogios_presentes
5,PARABÉNS MAIS UMA VEZ PELO COMPROMISSO ASSUMIDO E CUMPRIDO.,utilidades_domesticas
3,Comprei o produto acreditando ser um tapete mas é um banner de lona.,brinquedos
4,Vcs deveriam mandar o manual em português recomendo.,esporte_lazer
